"Date and Time,""Merchant ID"",""Merchant Name"",""Transaction Type"",""Payment Channel"",""Ayolinx Transaction ID"",""Partner Refference Number"",""Transaction Amount"",""Admin Fee"",""VAT Type"",VAT(11%),""Transaction Settled"",""Transaction Status"",""Settlement Status"",""Merchant Transaction ID"",""Merchant Refference Number"",""Shop ID"",""Settlement Type"",""Create Time"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",8092854204ff4bada21af646d909d250,29d003fa0207,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443415423123871311780939,KXM84Vr7DPTjmeWSph9bvdaGNQut3BZwoqY5LAzRH6JcngxyisUEC4WQMabkcMvK,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",3ac7ffa95ca64257bbaa6afb6ef4a126,000303770582,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443404157223321700106996,852qHYZpsNJuxr7eTEbWQPSmtMLgADdGVR6FwUzjBK4k3nhXoycfi4WQMabsm3EC,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",4fb660420d5d4a0e8aff7398e63af8ae,606474063674,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443429856143362469196047,GhcqBRNUzvfgxouAdLkjpebsJKaDr4YtHm7SCEWQy9wMi8VXF65Z24WQMacBqu4F,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",820800a9597d44df8a9f8749d1cfd88b,019376151124,35000.00000000,220.70000000,Include,24.300000,34755,Success,Settled,PAYIN45443415262901453227560686,VRGywWFoB9K3AMS24NrgL5jQfTkunHPqs8zXpthecUJaCvYbD67xi4WQMacHodEW,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",f1662505edc1471abc8906564ec07e4e,019335559831,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443429824686092666549801,wRvJ3KXb5ion7LaUtSCZ4zkE6Yqj2WfVpcAP9QGmMyhNHesFDuxBT4WQMacZhZU6,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",3b194fa1ca704b1e838fbafe086ef3d3,1p84b0u16751,30000.00000000,189.20000000,Include,20.800000,29790,Success,Settled,PAYIN45443429776032163253907797,rySbzap8XDFUM9dPwLBhRQC6qtiH3Gv4ZkWVm7AcYjoEK2efTugNJ4WQMackphCo,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",50c74ea9c3324217adbb3361c68054f8,019456033406,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443425499100366843661891,ZpGtSFBY9yNCkHfLcmMwbqsPEVKa6Rz3TWngx7ih5oAeuD8Q4vJ2j4WQMacn2eBx,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",8ed0a1b3e813494f866300df29a8e691,001237188394,99000.00000000,624.30000000,Include,68.700000,98307,Success,Settled,PAYIN45443422171339583359136762,yrvnQs4C5XjZpwRkzoEAg8fGWheKTP97MUDL3mY2ScBbqdJtViaNx4WQMacn2epU,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",44a2a7c6f00742ef869a8941dc942c95,010000HY13B1,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443434078968634832131450,dzrXguTp3WkLKiEUFqonfP4JB8th9GxZRvmHD7MC2wyVNYsa6bA5e4WQMad3idnU,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",4287a46a45e94e82be3098a9297a9e1e,1p84b0u16754,35000.00000000,220.70000000,Include,24.300000,34755,Success,Settled,PAYIN45443428832733192816959859,WgKVAcxR2NGQa9sF75f6ZbEP8oqe4zuUvhpwDiHMXBYdkmSntTyrL4WQMadCTtTD,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",006ccea5af004820a725f6b47e307834,606474063669,20000.00000000,126.10000000,Include,13.900000,19860,Success,Settled,PAYIN45443416509029172048831117,x2mXGnBFqjv3RzsYPw6L7EWAuhkJcbT89VNtfMrigSo5aQ4pyDeCH4WQMadGSPoQ,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",4d56e31c1a8a42fcad4b0e1435150ae4,1p84b5v92377,55000.00000000,346.80000000,Include,38.200000,54615,Success,Settled,PAYIN45443403904726225736362547,9xhvgKHUJNbFAZz8frBqo3cR5kypQMetTSXWwsVDmEinaduYGL27j4WQMadNQ75d,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",1e77d8887aa6454e88fe56806e05e289,019388330480,10000.00000000,63.10000000,Include,6.900000,9930,Success,Settled,PAYIN45443414850601376791363137,XfcndKo8tF6LwiBPm5ECq9vgSHbzrJuTGs4YVNxQy7jkaAWUZMep24WQMadZ8czM,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",c3e8497b922947ecba89d56239ba08be,1p84b0c95667,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443413540300805574691610,sDt5cGTpQ6RXexANWEBrHn9vq4jo8KdVPJfbugamMLU2zhk37wSFi4WQMadYiwsm,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:06,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",1a9ee550f5584752bc0b1fc03f7e8d5e,1p84b0599050,20000.00000000,126.10000000,Include,13.900000,19860,Success,Settled,PAYIN45443418284897491653119471,5LvVthgf8xn7sWuzYQN4koTB3UmGEDbXAjZ6crHSaMPepRdKw2iJy4WQMadso6TA,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0095a69524954502adf47e1fc58f9259,019361584739,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443418109575582199571755,yP352GLg4ieVxEQfTqDthrA8wzjbKYNnUZpd7vXomR6uFMHJS9ckC4WQMae97RYx,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",1743c6a98d9d4a0ab3328353293c30eb,000303770820,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443421603430813218094588,mCqfrc9YhoAPdiBeJXj2ZtWz5xV3QHnUsFvKpN6uyMk7RTEDGbawS4WQMaeD5uFE,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",9797b6eec4ff432f863f3fff0eb71d3c,29c704003177,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443393272165581553770259,XL8q7ceD9UBbWKAwmCVZznJGMj5SkrsYfQhaNuTyFixo2Epv3dgPt4WQMaeCgFSL,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0f63eaf6389d42b78602865dc98e313b,1p84brq97346,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443424796973881566404121,aLxM7VXG9c3TDWPnz6qivo2RY8rNfSeCdQU4HJgmuFswhbt5jEKBp4WQMaeGG6BZ,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",b4117051634249baaef357daae26a405,61c632ee6391,21000.00000000,132.40000000,Include,14.600000,20853,Success,Settled,PAYIN45443401933822776609831095,ygoBCQTWLzSP7ibuR4KwXHx95U3nJdjVkMcvmqDE2Zf8tFAeYGNas4WQMaeLdEVh,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0526018ca8c143c0872e08c10d7b0c87,1p84b0n41488,20000.00000000,126.10000000,Include,13.900000,19860,Success,Settled,PAYIN45443425673163984693330430,FKfQCJkd68gnSB95pTv2jos7MXGERVehN3zrucHUWZmyaqLbt4DPw4WQMaeVm95J,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",bcc6039ace964a0c8271e05121c1f291,1p84b0k54185,10000.00000000,63.10000000,Include,6.900000,9930,Success,Settled,PAYIN45443430199656862552791161,7nL2owrk8SpQ3jJhbFfvEPqtCYyD9M5zmscTudRg6UXABieaxZKGV4WQMaeWAmn8,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",b4c8c94a8fa34dada05d17e6d7f56212,001237188397,30000.00000000,189.20000000,Include,20.800000,29790,Success,Settled,PAYIN45443426645403653166129619,GvZNPrCKafcxM6TXWmBhpkSw8UoL2tbJDy7Riz3VAjYFdH5eQng4E4WQMaeXkN8c,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",40747a1b46864e8a8897ff8a0529940a,29db04013896,500000.00000000,3153.20000000,Include,346.800000,496500,Success,Settled,PAYIN45443416114345175468505822,YjGZXU6fQCqaPeJNb3Hir9osMBwKgRnSWduL2cxhVp87FTtyDvEA44WQMaecuoY7,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",f01f2838259c408e90cdfd98605bab19,1p84b0v18472,60000.00000000,378.40000000,Include,41.600000,59580,Success,Settled,PAYIN45443430550720102512456016,rimSUZBefuj2vonYbMh9pNEFdQCRX7PW8gTD6KJAykxcwHasG3V5t4WQMaefhM3L,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",2b20e7a6864b4b1cab7bc6365c38bc20,019979749058,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443432811869397789948214,N7Rt6QkHgD2FLZ35MPbSBwf9iXc8xsymrUoqAz4JWTnhuGYvjdVKe4WQMaegVdCW,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",6fff415862cc48738f1fc3e18169ddd2,29e704067061,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443405435647188751400876,4uWqyM2wdjGJoBQHvAxfaeLpCnkTUPKbgishzNZmS67F9XrDY5cE34WQMaefhLCm,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",efe251ff686e472b87d0bfedeba4615e,1p84b0k54186,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443431676890731366121293,8NvGjugkXThY4SbEWqaio9JsUpHz5RCyD36AmtVPcrfBQ2xwenKdM4WQMaeg6yWH,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",c64255a370ff4014ad6c7c4faa0bc3da,1p84b0p30751,29000.00000000,182.90000000,Include,20.100000,28797,Success,Settled,PAYIN45443413817124870025101889,YSfRBPyU56oTszqr72xjK8iatCQbLcHZeJnVXguDW9dk3MFGAmpvh4WQMaeisWpR,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",4af4b2f62d2d4ebca662a7e0fa691272,1p84b0b85149,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443432527915020420006877,VkGKCJz9EsZqwHF8AmxYdUtpi3WRb2N67XjoBSvL5MgnQ4earuyhT4WQMaeisXM8,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",80629381c7ce4c5e9a23ab5aeb5c2241,1p84b0c95679,30000.00000000,189.20000000,Include,20.800000,29790,Success,Settled,PAYIN45443431941551320147864597,ncrp5EaCtgsGfwFoLu34AqBViPk6Dv8hzemW2jSdRQN9TUbZYxJ7K4WQMaejfp9W,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",f220e36f465e4f9dad717d66a9074f6c,1p84b0c95678,29000.00000000,182.90000000,Include,20.100000,28797,Success,Settled,PAYIN45443408476517592460006248,mhqvRd7knsxaGQe4AXT8NripFVf5tKWYJMogE9LyPz2UCjH6bBwDu4WQMaekrkwV,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0036ea718d714ee0b1eb99c104f29cd2,019535597315,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443421810629435155125447,ZTBmcCMStiehfau2jwzUFsvLbRP9XArNDky4dpGJVQno75g36HqEx4WQMaeqdYAc,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",5443f6d09a284cf38329144221ee613f,610800000122,200000.00000000,1261.30000000,Include,138.700000,198600,Success,Settled,PAYIN45443421995178809874748072,DQsfrh3Wx79dVL5UKaJo2FSjbkBwvemG6NYRnZc4MptACXzPyEi8u4WQMaesE9Ys,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",ea5809e0eb014cdfbda3c817aa6ff38b,1p84b0c95684,24000.00000000,151.40000000,Include,16.600000,23832,Success,Settled,PAYIN45443433255626758642785269,cmKNhJnU2edWT9SfzPvyX7iM6xQqrs45BVGEgtb8LDFwjYkHZp3oA4WQMaevnxfE,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",f702b7eb9d5b4dd49356d202ed0859b7,1p84b0v18473,79000.00000000,498.20000000,Include,54.800000,78447,Success,Settled,PAYIN45443418572207318061229475,vSy5gkzuKQAhfJXZYNbBas7VxmEqeR4wLMjdpDn3PCG8iHUoWFt2c4WQMaf7LXKq,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",3bcca9f31ce24962ba4ca2962dbb5cba,1p84b0r27072,300000.00000000,1891.90000000,Include,208.100000,297900,Success,Settled,PAYIN45443433404105120811665579,8sgPv3W9G6LAXEw7m4SYMCyaUZrx5eTcKkJdzqFhtVuoDjfBR2QpH4WQMafJrKp8,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",66f46f9167f9471fab0d9787296baa89,1p84b0v18474,97000.00000000,611.70000000,Include,67.300000,96321,Success,Settled,PAYIN45443408387178907913848868,3Aco8H6LSwhgm4nTfFZtevzYErGRCb5UDX79sBJpyNdkPQMWKxaqj4WQMag7Ysab,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",e0b605d685304e4f9bb5ec36ce611b80,001237188414,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443432407957916070504141,8DZA7wR9fWCi5cEnUV2tMeNSb3GaPd4hTYJLXpsjogu6ByxmqkKrH4WQMag9vm6N,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",4f163a337cd24343ad728d68c8c2b0f0,019291687134,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443409317056104013040963,K4LDojGWk7cgHpVrtY6mdxN23ubhBAReinFSQfaZ8EUsX5yzMC9Jv4WQMagF7CVw,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",cad3c1b95d864c67af975bce3bfa2861,010000HY13BW,29000.00000000,182.90000000,Include,20.100000,28797,Success,Settled,PAYIN45443432384889245769958403,gHJUAEimpVfjNhbTqzQykFt9BCerocsMKPRXx4SGLDnZ32d6a7vuw4WQMageYTHT,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",90681a66f5ea43b0a8e32fca323da979,019516508510,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443433414590882181212670,jocptM2ZnavgeySdwkUATPiQfCbzr4Y8Jx3hBm9VKuDNq7R6HELGF4WQMagew7N8,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",2604e1303e2f4ecdb2d2e963ee65f301,1p84b0q36018,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443423388946035257831592,eUHnYPf9kDKCQoaWdBtRqgzGXMsL74Ewipc2u8bSNvr56TAZxVmh34WQMagk7X8e,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",7e7fc7748c56441aad99aca4ec7e439b,010000HY13CB,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443423007264360328291091,kBGEac8wVTsgDxR56JfQp7LUdSzhYNutZvyCj3HoAK2mrM9iPFqnb4WQMagmh7oP,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",d489b6e4546647d1a57226b1e4dc760f,019267747399,88000.00000000,555.00000000,Include,61.000000,87384,Success,Settled,PAYIN45443419808688135283179413,qrmfjRFCaxTgAvzbpGoukiSB3D7VywZ9XMhdQJPsWn84HtEUYL6eK4WQMagnVRPX,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",e5f39c0a31aa4b2baff26fd2c0b088e7,1p84b0q36020,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443429299139789990539279,6aJ3zkEdxs8AnFNmyubPjWMq27QYVeKrRSvUC5cigZpXowThG9fBt4WQMagn6m2k,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",8d7c70d776ca475cb890c8a11211e2d9,010000HY13BS,20000.00000000,126.10000000,Include,13.900000,19860,Success,Settled,PAYIN45443432538400774269893808,LAB2dzjJoUvYENc5QXMqsubSrZ7KFmkfD9ih3gTx8pCHnaVeWt6Gw4WQMagvq2v2,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",2c4f236572a546178ac161a7951f356a,1p84b0o56620,500000.00000000,3153.20000000,Include,346.800000,496500,Success,Settled,PAYIN45443432490166277494352867,jWmKFAuN7nRwt63gVHz4osYJEfibd9ZCBhXpavcLU8yq5GQMPSrek4WQMagvq3rP,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",46d5d46b21094e8bb61935393f043a03,000303771146,17000.00000000,107.20000000,Include,11.800000,16881,Success,Settled,PAYIN45443430448379097605130270,MYaxWZHmsdrJbtKT7fpSvQERNyFX34ejBL2wnh9guUV5GkPD6zcA84WQMagz2EHK,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",89f13c0247ea43099f2571d108ea4359,019425900102,30000.00000000,189.20000000,Include,20.800000,29790,Success,Settled,PAYIN45443423795374089580780557,ohCwmSGrPLAvVKU5aRFks87nufMB2JzjytEecY4iWpH9bQ3qDd6Nx4WQMagz2DhY,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",1f66348542ea4e1599e0b9cdfb34636f,1p84b0599059,19000.00000000,119.80000000,Include,13.200000,18867,Success,Settled,PAYIN45443419610297549810376794,or8HJVGqyTN2Z6hbdfpwnExsC7LiSzBvAKDjgX3k9aWM4cuPQYteF4WQMagzQsRa,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",e73eb8bcd52247d9a4fec735c3dc5830,1p84b0w13844,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443432413829943587206644,HGA4NsVoFZwidge28MUKJhCx7yfBpkzcEt3rRDWLYmuTPn9Xab65Q4WQMahGWVi2,,Sameday,""2026-06-08 00:00:07"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",a40135ad4c00448fb96aee5d6620988a,019440096645,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443431714639470070277629,SyVTriN5BevRUmnJCjt6MsLWHkhXb8gAZxEwoq9uYP23fzF4GpQ7d4WQMahURwza,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",778945f55f454c058f3fa724471ca56b,019313990085,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443431945326192212571091,2Q4ErTokhR6yAdx5pwjtW3sZMznNLDeCfiPXHbVuSUBKc7FGqm8Ya4WQMahfwkVG,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",6bbcdc1e2d104dc8b87c4464b387e63c,000303771157,40000.00000000,252.30000000,Include,27.700000,39720,Success,Settled,PAYIN45443412235452827920711233,Xd4KmRyMsBC2oJFHUhYikawx3GjAfEcLWQp5zVrv9DqbTe6gut7Sn4WQMahm8B2P,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",cddf0feb991a4517845e21e18d937cf9,000303771158,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443416932234455295806529,4itQUkc6E7XoHrzxVFKnYhqdWmDyMPGs5Ta3fZAvCpRgwj28LJeuN4WQMaiQHAop,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",27c5a71918bf4323a003e2cc0b3af18e,019228102068,21000.00000000,132.40000000,Include,14.600000,20853,Success,Settled,PAYIN45443397222780528818179386,xNGa5dz4D8wgMHLSn2mBkc3hUAy7QuEqWTvtf6ePKoVFpjRrbXsCi4WQMaiVSc5X,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",2c8138f18235414f8989b6ee8dd50d2b,019403599023,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443408154814472698094275,zy2jpnB4tY7ksFixPaeVQDMcZoRb5hEA9uJqLXvCGWKfTr3HmS8dU4WQMaidPa3z,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",ca063131aae240c8833b840c7fc35323,019197313249,25000.00000000,157.70000000,Include,17.300000,24825,Success,Settled,PAYIN45443415558180455598907664,DkSv2JXLZyfVo5FR7wYx9PzHhtbngWeiNBac6pMQAGjrKu8dsEC4T4WQMain8q8N,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0c38a29b690d4191877c854aefb0d14c,606484063705,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443432995579906574901793,idoEvQUXBypzF3wLc2CKPGbY6Nt4kfs75xeuhJr98RTjSnaZHDVWm4WQMaioKksX,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",5e7a501f71ee4bc78e8d94e8f58523f7,1p84b5v92388,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443429266424227542033933,Gu9UBdp5CzKWMmHorFnLNXg7xSPkQ4h6cEZqA8RJteaDsbwyijTvY4WQMaj7oJfQ,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",0a4a3d81612743098fdebf99bbed2b64,010000HY13CT,50000.00000000,315.30000000,Include,34.700000,49650,Success,Settled,PAYIN45443431715897760222503503,FTrCbJz7AoHBXYZWKtpvL264yPjdVRQ5SxEeqGDNu3cwmshfUiM9g4WQMajHLrLo,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",106b84b39f0b4ebaba7c357e4d5ccb48,1p84c0e58112,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443422429708699762858390,TSV5b8pndj43yZFwXqm7RJDtH2NxC9o6gsAcWQEGLhYrzPMueBaUf4WQMajJvT7G,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",4b18d74e9e274a2a85fe8b73c461175c,1p84c0a84018,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443419082654107759047040,bz4WrsXcJvphH8PVwkUCTZj9q67RLuo3YQfyBGangmM2exAdi5FtD4WQMajNWGzC,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",23723440fa7746c9889f9a76b1425b40,019364138312,20000.00000000,126.10000000,Include,13.900000,19860,Success,Settled,PAYIN45443422592867131908923616,PqUusyS7ce3x9QDAKg8rBVjXRZE6MH5kpT4GCift2nWJmFYoNhdLv4WQMajaRik3,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",ac51f75750a24038b63731f056b8de56,010000HY13D6,100000.00000000,630.60000000,Include,69.400000,99300,Success,Settled,PAYIN45443408750405639057549228,jR3sphtZgHwXNMcSvnFJQY87eWk9AfCTidG26myquDoUbBE45xPLK4WQMajpLRMA,,Sameday,""2026-06-08 00:00:08"""
"08-06-2026 00:00:07,627,""PT  Langit Karya Utama"",""Open API"",""BNC QRIS"",32582aaed26f4394af25c1aba3ce4f3a,1p84b0u16768,471486.00000000,2973.30000000,Include,327.100000,468185.6,Success,Settled,PAYIN45443428512288362008428024,3Q5rbWzovBahGA8VLE2ui7UxtfZmwPYFsHyk6XCcnMeDTd4jNqpKS4WQMakBz8mL,,Sameday,""2026-06-08 00:00:08"""
